
0.5,534,1739,0.9850187301635742,0.8014981150627136,0.5580524206161499,0.7116104960441589
0.55,3579,1367,0.9787650108337402,0.7647387385368347,0.5048896074295044,0.656328558921814
0.6000000000000001,12728,957,0.9582809805870056,0.7290226221084595,0.46558767557144165,0.60213702917099
0.6500000000000001,26878,541,0.9259989857673645,0.6782870888710022,0.4009226858615875,0.5244065523147583
0.7000000000000002,41163,220,0.8764667510986328,0.6500012278556824,0.3298836350440979,0.45543327927589417
0.7500000000000002,52977,62,0.830284833908081,0.6162297129631042,0.2716273069381714,0.4121033549308777
0.8000000000000003,59667,9,0.7844034433364868,0.6041697859764099,0.2281830757856369,0.3787185549736023
0.8500000000000003,62429,3,0.7358919978141785,0.5994169116020203,0.18811769783496857,0.34216469526290894
0.9000000000000004,63114,0,0.6989099383354187,0.5959692001342773,0.1623411625623703,0.31100866198539734
0.9500000000000004,63309,0,0.6741853356361389,0.5975453853607178,0.14754615724086761,0.29070115089416504
1.0000000000000004,63360,0,0.6630997657775879,0.5972853302955627,0.1404198259115219,0.2808396518230438
1.0500000000000005,63360,0,0.6572916507720947,0.5977904200553894,0.13761048018932343,0.2748579680919647
1.1000000000000005,63360,0,0.6546086072921753,0.5982796549797058,0.13592171669006348,0.2723642587661743
1.1500000000000006,63360,0,0.6529829502105713,0.5975852012634277,0.13538509607315063,0.2716224789619446
1.2000000000000006,63360,0,0.6517676711082458,0.5967487096786499,0.13478535413742065,0.2707544267177582
1.2500000000000007,63360,0,0.651262640953064,0.5966855883598328,0.13440656661987305,0.270344078540802
1.3000000000000007,63360,0,0.6510574221611023,0.5968276262283325,0.13423295319080353,0.26990213990211487
1.3500000000000008,63360,0,0.6510258913040161,0.5969223380088806,0.13401199877262115,0.2694602310657501
1.4000000000000008,63360,0,0.6510100960731506,0.5969539284706116,0.13393308222293854,0.269365519285202
1.4500000000000008,63360,0,0.6509785056114197,0.5970170497894287,0.13393308222293854,0.26931819319725037
